wine_type,row_index,quality,y_order,repeat_id,fold_id,split
white,1498,6,4,4,3,inner_fit
white,1499,6,4,4,3,inner_fit
white,1500,7,5,4,3,test
white,1501,5,3,4,3,test
white,1502,5,3,4,3,inner_fit
white,1503,7,5,4,3,validation
white,1504,8,6,4,3,validation
white,1505,7,5,4,3,validation
white,1506,6,4,4,3,test
white,1507,6,4,4,3,inner_fit
white,1508,6,4,4,3,inner_fit
white,1509,5,3,4,3,test
white,1510,5,3,4,3,inner_fit
white,1511,6,4,4,3,inner_fit
white,1512,7,5,4,3,validation
white,1513,6,4,4,3,inner_fit
white,1514,7,5,4,3,inner_fit
white,1515,6,4,4,3,validation
white,1516,6,4,4,3,inner_fit
white,1517,6,4,4,3,test
white,1518,6,4,4,3,inner_fit
white,1519,5,3,4,3,inner_fit
white,1520,6,4,4,3,inner_fit
white,1521,5,3,4,3,inner_fit
white,1522,5,3,4,3,test
white,1523,6,4,4,3,inner_fit
white,1524,6,4,4,3,inner_fit
white,1525,5,3,4,3,inner_fit
white,1526,6,4,4,3,inner_fit
white,1527,6,4,4,3,validation
white,1528,6,4,4,3,inner_fit
white,1529,6,4,4,3,inner_fit
white,1530,5,3,4,3,inner_fit
white,1531,7,5,4,3,validation
white,1532,7,5,4,3,validation
white,1533,6,4,4,3,inner_fit
white,1534,6,4,4,3,inner_fit
white,1535,6,4,4,3,inner_fit
white,1536,5,3,4,3,inner_fit
white,1537,6,4,4,3,test
white,1538,6,4,4,3,validation
white,1539,6,4,4,3,inner_fit
white,1540,6,4,4,3,inner_fit
white,1541,4,2,4,3,inner_fit
white,1542,6,4,4,3,validation
white,1543,6,4,4,3,inner_fit
white,1544,5,3,4,3,inner_fit
white,1545,6,4,4,3,inner_fit
white,1546,6,4,4,3,validation
white,1547,6,4,4,3,validation
white,1548,6,4,4,3,test
white,1549,6,4,4,3,inner_fit
white,1550,6,4,4,3,inner_fit
white,1551,6,4,4,3,inner_fit
white,1552,7,5,4,3,test
white,1553,7,5,4,3,validation
white,1554,7,5,4,3,inner_fit
white,1555,7,5,4,3,inner_fit
white,1556,6,4,4,3,inner_fit
white,1557,6,4,4,3,inner_fit
white,1558,4,2,4,3,test
white,1559,4,2,4,3,validation
white,1560,6,4,4,3,inner_fit
white,1561,5,3,4,3,validation
white,1562,7,5,4,3,inner_fit
white,1563,6,4,4,3,validation
white,1564,5,3,4,3,test
white,1565,6,4,4,3,test
white,1566,5,3,4,3,inner_fit
white,1567,5,3,4,3,inner_fit
white,1568,6,4,4,3,inner_fit
white,1569,5,3,4,3,validation
white,1570,5,3,4,3,inner_fit
white,1571,6,4,4,3,inner_fit
white,1572,6,4,4,3,test
white,1573,5,3,4,3,test
white,1574,4,2,4,3,validation
white,1575,6,4,4,3,test
white,1576,6,4,4,3,test
white,1577,4,2,4,3,inner_fit
white,1578,5,3,4,3,test
white,1579,4,2,4,3,test
white,1580,5,3,4,3,inner_fit
white,1581,6,4,4,3,inner_fit
white,1582,7,5,4,3,validation
white,1583,5,3,4,3,inner_fit
white,1584,6,4,4,3,inner_fit
white,1585,5,3,4,3,validation
white,1586,5,3,4,3,validation
white,1587,6,4,4,3,inner_fit
white,1588,5,3,4,3,validation
white,1589,6,4,4,3,test
white,1590,6,4,4,3,validation
white,1591,6,4,4,3,inner_fit
white,1592,6,4,4,3,inner_fit
white,1593,6,4,4,3,inner_fit
white,1594,6,4,4,3,inner_fit
white,1595,6,4,4,3,test
white,1596,5,3,4,3,inner_fit
white,1597,6,4,4,3,inner_fit
white,1598,6,4,4,3,inner_fit
white,1599,6,4,4,3,inner_fit
white,1600,6,4,4,3,inner_fit
white,1601,6,4,4,3,inner_fit
white,1602,5,3,4,3,test
white,1603,7,5,4,3,validation
white,1604,5,3,4,3,inner_fit
white,1605,9,7,4,3,validation
white,1606,6,4,4,3,inner_fit
white,1607,7,5,4,3,inner_fit
white,1608,5,3,4,3,inner_fit
white,1609,7,5,4,3,test
white,1610,6,4,4,3,inner_fit
white,1611,6,4,4,3,validation
white,1612,7,5,4,3,inner_fit
white,1613,7,5,4,3,inner_fit
white,1614,5,3,4,3,inner_fit
white,1615,6,4,4,3,inner_fit
white,1616,6,4,4,3,inner_fit
white,1617,6,4,4,3,inner_fit
white,1618,6,4,4,3,inner_fit
white,1619,8,6,4,3,inner_fit
white,1620,7,5,4,3,inner_fit
white,1621,5,3,4,3,inner_fit
white,1622,6,4,4,3,inner_fit
white,1623,6,4,4,3,inner_fit
white,1624,7,5,4,3,inner_fit
white,1625,6,4,4,3,test
white,1626,6,4,4,3,validation
white,1627,5,3,4,3,test
white,1628,6,4,4,3,inner_fit
white,1629,6,4,4,3,inner_fit
white,1630,5,3,4,3,test
white,1631,6,4,4,3,validation
white,1632,8,6,4,3,validation
white,1633,7,5,4,3,inner_fit
white,1634,6,4,4,3,inner_fit
white,1635,6,4,4,3,inner_fit
white,1636,5,3,4,3,inner_fit
white,1637,6,4,4,3,inner_fit
white,1638,5,3,4,3,validation
white,1639,5,3,4,3,test
white,1640,5,3,4,3,inner_fit
white,1641,6,4,4,3,inner_fit
white,1642,7,5,4,3,inner_fit
white,1643,7,5,4,3,inner_fit
white,1644,7,5,4,3,inner_fit
white,1645,7,5,4,3,validation
white,1646,6,4,4,3,inner_fit
white,1647,7,5,4,3,inner_fit
white,1648,5,3,4,3,inner_fit
white,1649,4,2,4,3,test
white,1650,7,5,4,3,inner_fit
white,1651,6,4,4,3,inner_fit
white,1652,4,2,4,3,inner_fit
white,1653,6,4,4,3,inner_fit
white,1654,5,3,4,3,inner_fit
white,1655,5,3,4,3,inner_fit
white,1656,5,3,4,3,test
white,1657,6,4,4,3,inner_fit
white,1658,5,3,4,3,inner_fit
white,1659,5,3,4,3,inner_fit
white,1660,6,4,4,3,inner_fit
white,1661,6,4,4,3,inner_fit
white,1662,7,5,4,3,inner_fit
white,1663,6,4,4,3,inner_fit
white,1664,4,2,4,3,test
white,1665,8,6,4,3,inner_fit
white,1666,5,3,4,3,validation
white,1667,6,4,4,3,inner_fit
white,1668,7,5,4,3,validation
white,1669,6,4,4,3,test
white,1670,6,4,4,3,test
white,1671,7,5,4,3,inner_fit
white,1672,5,3,4,3,validation
white,1673,5,3,4,3,test
white,1674,6,4,4,3,validation
white,1675,5,3,4,3,validation
white,1676,7,5,4,3,validation
white,1677,6,4,4,3,test
white,1678,6,4,4,3,inner_fit
white,1679,5,3,4,3,inner_fit
white,1680,5,3,4,3,inner_fit
white,1681,6,4,4,3,inner_fit
white,1682,7,5,4,3,inner_fit
white,1683,7,5,4,3,test
white,1684,7,5,4,3,inner_fit
white,1685,7,5,4,3,inner_fit
white,1686,5,3,4,3,inner_fit
white,1687,7,5,4,3,validation
white,1688,3,1,4,3,inner_fit
white,1689,6,4,4,3,inner_fit
white,1690,4,2,4,3,inner_fit
white,1691,7,5,4,3,inner_fit
white,1692,6,4,4,3,inner_fit
white,1693,5,3,4,3,test
white,1694,6,4,4,3,test
white,1695,6,4,4,3,inner_fit
white,1696,6,4,4,3,inner_fit
white,1697,6,4,4,3,inner_fit
white,1698,6,4,4,3,inner_fit
white,1699,6,4,4,3,inner_fit
white,1700,6,4,4,3,inner_fit
white,1701,5,3,4,3,inner_fit
white,1702,4,2,4,3,test
white,1703,5,3,4,3,validation
white,1704,5,3,4,3,inner_fit
white,1705,6,4,4,3,test
white,1706,6,4,4,3,test
white,1707,5,3,4,3,validation
white,1708,4,2,4,3,test
white,1709,5,3,4,3,inner_fit
white,1710,5,3,4,3,validation
white,1711,5,3,4,3,inner_fit
white,1712,6,4,4,3,inner_fit
white,1713,6,4,4,3,inner_fit
white,1714,5,3,4,3,test
white,1715,8,6,4,3,validation
white,1716,6,4,4,3,inner_fit
white,1717,6,4,4,3,validation
white,1718,4,2,4,3,inner_fit
white,1719,6,4,4,3,inner_fit
white,1720,7,5,4,3,inner_fit
white,1721,7,5,4,3,inner_fit
white,1722,6,4,4,3,inner_fit
white,1723,8,6,4,3,inner_fit
white,1724,6,4,4,3,inner_fit
white,1725,6,4,4,3,validation
white,1726,6,4,4,3,inner_fit
white,1727,6,4,4,3,test
white,1728,5,3,4,3,test
white,1729,6,4,4,3,inner_fit
white,1730,6,4,4,3,inner_fit
white,1731,6,4,4,3,inner_fit
white,1732,5,3,4,3,inner_fit
white,1733,6,4,4,3,inner_fit
white,1734,6,4,4,3,test
white,1735,6,4,4,3,inner_fit
white,1736,5,3,4,3,test
white,1737,6,4,4,3,inner_fit
white,1738,5,3,4,3,inner_fit
white,1739,4,2,4,3,inner_fit
white,1740,6,4,4,3,inner_fit
white,1741,6,4,4,3,inner_fit
white,1742,6,4,4,3,validation
white,1743,6,4,4,3,inner_fit
white,1744,5,3,4,3,validation
white,1745,5,3,4,3,inner_fit
white,1746,5,3,4,3,test
white,1747,6,4,4,3,inner_fit
white,1748,5,3,4,3,validation
white,1749,6,4,4,3,inner_fit
white,1750,6,4,4,3,inner_fit
white,1751,7,5,4,3,inner_fit
white,1752,6,4,4,3,validation
white,1753,7,5,4,3,inner_fit
white,1754,6,4,4,3,inner_fit
white,1755,6,4,4,3,validation
white,1756,5,3,4,3,inner_fit
white,1757,5,3,4,3,inner_fit
white,1758,5,3,4,3,validation
white,1759,5,3,4,3,validation
white,1760,6,4,4,3,inner_fit
white,1761,6,4,4,3,test
white,1762,7,5,4,3,inner_fit
white,1763,6,4,4,3,test
white,1764,5,3,4,3,inner_fit
white,1765,5,3,4,3,test
white,1766,5,3,4,3,inner_fit
white,1767,5,3,4,3,inner_fit
white,1768,5,3,4,3,inner_fit
white,1769,7,5,4,3,test
white,1770,6,4,4,3,inner_fit
white,1771,6,4,4,3,inner_fit
white,1772,6,4,4,3,inner_fit
white,1773,6,4,4,3,inner_fit
white,1774,6,4,4,3,inner_fit
white,1775,6,4,4,3,inner_fit
white,1776,5,3,4,3,inner_fit
white,1777,6,4,4,3,test
white,1778,8,6,4,3,validation
white,1779,8,6,4,3,inner_fit
white,1780,5,3,4,3,inner_fit
white,1781,4,2,4,3,validation
white,1782,6,4,4,3,test
white,1783,6,4,4,3,validation
white,1784,7,5,4,3,validation
white,1785,6,4,4,3,inner_fit
white,1786,7,5,4,3,test
white,1787,7,5,4,3,inner_fit
white,1788,5,3,4,3,test
white,1789,7,5,4,3,test
white,1790,5,3,4,3,inner_fit
white,1791,5,3,4,3,test
white,1792,6,4,4,3,inner_fit
white,1793,5,3,4,3,test
white,1794,5,3,4,3,test
white,1795,6,4,4,3,inner_fit
white,1796,5,3,4,3,inner_fit
white,1797,8,6,4,3,inner_fit
white,1798,6,4,4,3,inner_fit
white,1799,6,4,4,3,test
white,1800,6,4,4,3,validation
white,1801,5,3,4,3,inner_fit
white,1802,6,4,4,3,validation
white,1803,6,4,4,3,inner_fit
white,1804,6,4,4,3,inner_fit
white,1805,5,3,4,3,inner_fit
white,1806,5,3,4,3,inner_fit
white,1807,6,4,4,3,test
white,1808,5,3,4,3,test
white,1809,6,4,4,3,inner_fit
white,1810,6,4,4,3,inner_fit
white,1811,5,3,4,3,inner_fit
white,1812,6,4,4,3,test
white,1813,6,4,4,3,inner_fit
white,1814,7,5,4,3,inner_fit
white,1815,6,4,4,3,test
white,1816,7,5,4,3,test
white,1817,4,2,4,3,inner_fit
white,1818,6,4,4,3,inner_fit
white,1819,6,4,4,3,inner_fit
white,1820,6,4,4,3,inner_fit
white,1821,5,3,4,3,inner_fit
white,1822,7,5,4,3,inner_fit
white,1823,6,4,4,3,inner_fit
white,1824,5,3,4,3,test
white,1825,5,3,4,3,validation
white,1826,5,3,4,3,inner_fit
white,1827,6,4,4,3,test
white,1828,6,4,4,3,inner_fit
white,1829,7,5,4,3,inner_fit
white,1830,7,5,4,3,test
white,1831,7,5,4,3,inner_fit
white,1832,7,5,4,3,inner_fit
white,1833,7,5,4,3,inner_fit
white,1834,6,4,4,3,inner_fit
white,1835,5,3,4,3,inner_fit
white,1836,6,4,4,3,test
white,1837,7,5,4,3,validation
white,1838,6,4,4,3,test
white,1839,6,4,4,3,inner_fit
white,1840,5,3,4,3,inner_fit
white,1841,7,5,4,3,test
white,1842,6,4,4,3,validation
white,1843,6,4,4,3,validation
white,1844,6,4,4,3,inner_fit
white,1845,5,3,4,3,inner_fit
white,1846,5,3,4,3,inner_fit
white,1847,5,3,4,3,inner_fit
white,1848,5,3,4,3,inner_fit
white,1849,6,4,4,3,inner_fit
white,1850,7,5,4,3,test
white,1851,6,4,4,3,validation
white,1852,7,5,4,3,test
white,1853,5,3,4,3,inner_fit
white,1854,7,5,4,3,inner_fit
white,1855,6,4,4,3,inner_fit
white,1856,4,2,4,3,inner_fit
white,1857,5,3,4,3,inner_fit
white,1858,5,3,4,3,inner_fit
white,1859,6,4,4,3,validation
white,1860,6,4,4,3,test
white,1861,6,4,4,3,inner_fit
white,1862,7,5,4,3,validation
white,1863,5,3,4,3,inner_fit
white,1864,6,4,4,3,inner_fit
white,1865,6,4,4,3,inner_fit
white,1866,6,4,4,3,inner_fit
white,1867,6,4,4,3,inner_fit
white,1868,7,5,4,3,validation
white,1869,7,5,4,3,inner_fit
white,1870,6,4,4,3,inner_fit
white,1871,6,4,4,3,inner_fit
white,1872,5,3,4,3,inner_fit
white,1873,5,3,4,3,test
white,1874,5,3,4,3,test
white,1875,5,3,4,3,inner_fit
white,1876,6,4,4,3,inner_fit
white,1877,6,4,4,3,inner_fit
white,1878,6,4,4,3,inner_fit
white,1879,6,4,4,3,inner_fit
white,1880,5,3,4,3,inner_fit
white,1881,6,4,4,3,inner_fit
white,1882,5,3,4,3,inner_fit
white,1883,5,3,4,3,validation
white,1884,5,3,4,3,validation
white,1885,6,4,4,3,inner_fit
white,1886,5,3,4,3,inner_fit
white,1887,5,3,4,3,inner_fit
white,1888,5,3,4,3,validation
white,1889,5,3,4,3,inner_fit
white,1890,5,3,4,3,inner_fit
white,1891,5,3,4,3,inner_fit
white,1892,5,3,4,3,inner_fit
white,1893,5,3,4,3,inner_fit
white,1894,5,3,4,3,test
white,1895,6,4,4,3,test
white,1896,6,4,4,3,test
white,1897,6,4,4,3,test
white,1898,6,4,4,3,test
white,1899,7,5,4,3,inner_fit
white,1900,6,4,4,3,test
white,1901,5,3,4,3,validation
white,1902,6,4,4,3,test
white,1903,5,3,4,3,inner_fit
white,1904,6,4,4,3,inner_fit
white,1905,6,4,4,3,inner_fit
white,1906,5,3,4,3,inner_fit
white,1907,7,5,4,3,inner_fit
white,1908,7,5,4,3,inner_fit
white,1909,5,3,4,3,validation
white,1910,5,3,4,3,inner_fit
white,1911,6,4,4,3,inner_fit
white,1912,6,4,4,3,inner_fit
white,1913,6,4,4,3,inner_fit
white,1914,6,4,4,3,inner_fit
white,1915,7,5,4,3,inner_fit
white,1916,5,3,4,3,test
white,1917,6,4,4,3,inner_fit
white,1918,6,4,4,3,validation
white,1919,6,4,4,3,inner_fit
white,1920,7,5,4,3,inner_fit
white,1921,5,3,4,3,inner_fit
white,1922,5,3,4,3,validation
white,1923,5,3,4,3,inner_fit
white,1924,4,2,4,3,validation
white,1925,6,4,4,3,inner_fit
white,1926,6,4,4,3,inner_fit
white,1927,5,3,4,3,inner_fit
white,1928,6,4,4,3,inner_fit
white,1929,5,3,4,3,validation
white,1930,6,4,4,3,test
white,1931,3,1,4,3,inner_fit
white,1932,6,4,4,3,test
white,1933,5,3,4,3,validation
white,1934,6,4,4,3,inner_fit
white,1935,5,3,4,3,test
white,1936,6,4,4,3,inner_fit
white,1937,7,5,4,3,validation
white,1938,5,3,4,3,inner_fit
white,1939,5,3,4,3,inner_fit
white,1940,5,3,4,3,inner_fit
white,1941,5,3,4,3,inner_fit
white,1942,5,3,4,3,inner_fit
white,1943,5,3,4,3,inner_fit
white,1944,5,3,4,3,validation
white,1945,6,4,4,3,inner_fit
white,1946,6,4,4,3,validation
white,1947,5,3,4,3,inner_fit
white,1948,7,5,4,3,test
white,1949,5,3,4,3,inner_fit
white,1950,5,3,4,3,inner_fit
white,1951,4,2,4,3,inner_fit
white,1952,7,5,4,3,inner_fit
white,1953,6,4,4,3,inner_fit
white,1954,5,3,4,3,inner_fit
white,1955,5,3,4,3,validation
white,1956,5,3,4,3,inner_fit
white,1957,6,4,4,3,inner_fit
white,1958,6,4,4,3,inner_fit
white,1959,5,3,4,3,test
white,1960,5,3,4,3,inner_fit
white,1961,5,3,4,3,test
white,1962,5,3,4,3,validation
white,1963,6,4,4,3,inner_fit
white,1964,5,3,4,3,test
white,1965,6,4,4,3,inner_fit
white,1966,6,4,4,3,inner_fit
white,1967,7,5,4,3,inner_fit
white,1968,6,4,4,3,inner_fit
white,1969,7,5,4,3,inner_fit
white,1970,6,4,4,3,inner_fit
white,1971,7,5,4,3,test
white,1972,5,3,4,3,inner_fit
white,1973,5,3,4,3,inner_fit
white,1974,5,3,4,3,validation
white,1975,6,4,4,3,inner_fit
white,1976,5,3,4,3,inner_fit
white,1977,6,4,4,3,inner_fit
white,1978,6,4,4,3,inner_fit
white,1979,6,4,4,3,inner_fit
white,1980,8,6,4,3,inner_fit
white,1981,8,6,4,3,inner_fit
white,1982,8,6,4,3,inner_fit
white,1983,8,6,4,3,inner_fit
white,1984,8,6,4,3,test
white,1985,6,4,4,3,inner_fit
white,1986,6,4,4,3,inner_fit
white,1987,5,3,4,3,test
white,1988,6,4,4,3,inner_fit
white,1989,7,5,4,3,test
white,1990,4,2,4,3,inner_fit
white,1991,8,6,4,3,test
white,1992,5,3,4,3,inner_fit
white,1993,6,4,4,3,test
white,1994,6,4,4,3,inner_fit
white,1995,6,4,4,3,validation
white,1996,6,4,4,3,inner_fit
white,1997,6,4,4,3,inner_fit
white,1998,6,4,4,3,validation
white,1999,6,4,4,3,inner_fit
white,2000,5,3,4,3,test
white,2001,5,3,4,3,inner_fit
white,2002,6,4,4,3,inner_fit
white,2003,6,4,4,3,inner_fit
white,2004,6,4,4,3,inner_fit
white,2005,6,4,4,3,inner_fit
white,2006,6,4,4,3,inner_fit
white,2007,6,4,4,3,inner_fit
white,2008,5,3,4,3,test
white,2009,7,5,4,3,inner_fit
white,2010,6,4,4,3,inner_fit
white,2011,5,3,4,3,inner_fit
white,2012,5,3,4,3,validation
white,2013,6,4,4,3,inner_fit
white,2014,5,3,4,3,test
white,2015,6,4,4,3,validation
white,2016,7,5,4,3,inner_fit
white,2017,5,3,4,3,inner_fit
white,2018,7,5,4,3,inner_fit
white,2019,6,4,4,3,inner_fit
white,2020,6,4,4,3,inner_fit
white,2021,6,4,4,3,test
white,2022,6,4,4,3,inner_fit
white,2023,6,4,4,3,inner_fit
white,2024,5,3,4,3,validation
white,2025,5,3,4,3,inner_fit
white,2026,5,3,4,3,inner_fit
white,2027,5,3,4,3,inner_fit
white,2028,6,4,4,3,inner_fit
white,2029,6,4,4,3,inner_fit
white,2030,6,4,4,3,validation
white,2031,5,3,4,3,validation
white,2032,6,4,4,3,inner_fit
white,2033,5,3,4,3,validation
white,2034,5,3,4,3,inner_fit
white,2035,5,3,4,3,test
white,2036,6,4,4,3,inner_fit
white,2037,5,3,4,3,inner_fit
white,2038,5,3,4,3,inner_fit
white,2039,5,3,4,3,inner_fit
white,2040,6,4,4,3,inner_fit
white,2041,5,3,4,3,inner_fit
white,2042,6,4,4,3,inner_fit
white,2043,6,4,4,3,inner_fit
white,2044,6,4,4,3,inner_fit
white,2045,5,3,4,3,inner_fit
white,2046,5,3,4,3,inner_fit
white,2047,5,3,4,3,inner_fit
white,2048,5,3,4,3,inner_fit
white,2049,7,5,4,3,test
white,2050,3,1,4,3,inner_fit
white,2051,5,3,4,3,test
white,2052,5,3,4,3,inner_fit
white,2053,5,3,4,3,validation
white,2054,5,3,4,3,inner_fit
white,2055,6,4,4,3,inner_fit
white,2056,5,3,4,3,inner_fit
white,2057,7,5,4,3,inner_fit
white,2058,5,3,4,3,inner_fit
white,2059,5,3,4,3,inner_fit
white,2060,5,3,4,3,inner_fit
white,2061,6,4,4,3,inner_fit
white,2062,5,3,4,3,validation
white,2063,5,3,4,3,inner_fit
white,2064,6,4,4,3,inner_fit
white,2065,5,3,4,3,inner_fit
white,2066,5,3,4,3,inner_fit
white,2067,5,3,4,3,inner_fit
white,2068,6,4,4,3,inner_fit
white,2069,7,5,4,3,inner_fit
white,2070,6,4,4,3,inner_fit
white,2071,6,4,4,3,inner_fit
white,2072,5,3,4,3,inner_fit
white,2073,5,3,4,3,test
white,2074,6,4,4,3,validation
white,2075,5,3,4,3,inner_fit
white,2076,5,3,4,3,test
white,2077,6,4,4,3,inner_fit
white,2078,6,4,4,3,inner_fit
white,2079,4,2,4,3,inner_fit
white,2080,5,3,4,3,inner_fit
white,2081,5,3,4,3,inner_fit
white,2082,6,4,4,3,inner_fit
white,2083,5,3,4,3,inner_fit
white,2084,6,4,4,3,test
white,2085,6,4,4,3,test
white,2086,5,3,4,3,inner_fit
white,2087,6,4,4,3,inner_fit
white,2088,6,4,4,3,inner_fit
white,2089,6,4,4,3,inner_fit
white,2090,5,3,4,3,inner_fit
white,2091,5,3,4,3,inner_fit
white,2092,5,3,4,3,inner_fit
white,2093,5,3,4,3,inner_fit
white,2094,5,3,4,3,inner_fit
white,2095,5,3,4,3,validation
white,2096,5,3,4,3,inner_fit
white,2097,5,3,4,3,inner_fit
white,2098,6,4,4,3,inner_fit
white,2099,5,3,4,3,inner_fit
white,2100,5,3,4,3,inner_fit
white,2101,6,4,4,3,test
white,2102,5,3,4,3,inner_fit
white,2103,5,3,4,3,inner_fit
white,2104,5,3,4,3,test
white,2105,5,3,4,3,inner_fit
white,2106,5,3,4,3,test
white,2107,6,4,4,3,inner_fit
white,2108,6,4,4,3,inner_fit
white,2109,6,4,4,3,inner_fit
white,2110,5,3,4,3,validation
white,2111,5,3,4,3,inner_fit
white,2112,5,3,4,3,validation
white,2113,5,3,4,3,test
white,2114,6,4,4,3,test
white,2115,5,3,4,3,test
white,2116,4,2,4,3,inner_fit
white,2117,5,3,4,3,test
white,2118,6,4,4,3,inner_fit
white,2119,4,2,4,3,inner_fit
white,2120,5,3,4,3,inner_fit
white,2121,7,5,4,3,validation
white,2122,5,3,4,3,test
white,2123,5,3,4,3,test
white,2124,7,5,4,3,inner_fit
white,2125,5,3,4,3,inner_fit
white,2126,5,3,4,3,inner_fit
white,2127,5,3,4,3,validation
white,2128,6,4,4,3,inner_fit
white,2129,5,3,4,3,inner_fit
white,2130,5,3,4,3,inner_fit
white,2131,6,4,4,3,inner_fit
white,2132,6,4,4,3,validation
white,2133,6,4,4,3,test
white,2134,6,4,4,3,inner_fit
white,2135,5,3,4,3,test
white,2136,6,4,4,3,inner_fit
white,2137,5,3,4,3,inner_fit
white,2138,5,3,4,3,inner_fit
white,2139,5,3,4,3,inner_fit
white,2140,5,3,4,3,inner_fit
white,2141,5,3,4,3,inner_fit
white,2142,5,3,4,3,inner_fit
white,2143,7,5,4,3,inner_fit
white,2144,6,4,4,3,inner_fit
white,2145,6,4,4,3,test
white,2146,6,4,4,3,inner_fit
white,2147,5,3,4,3,inner_fit
white,2148,5,3,4,3,inner_fit
white,2149,6,4,4,3,inner_fit
white,2150,6,4,4,3,inner_fit
white,2151,5,3,4,3,test
white,2152,6,4,4,3,test
white,2153,6,4,4,3,inner_fit
white,2154,4,2,4,3,inner_fit
white,2155,5,3,4,3,inner_fit
white,2156,4,2,4,3,validation
white,2157,6,4,4,3,test
white,2158,6,4,4,3,test
white,2159,4,2,4,3,inner_fit
white,2160,6,4,4,3,inner_fit
white,2161,7,5,4,3,validation
white,2162,6,4,4,3,inner_fit
white,2163,6,4,4,3,test
white,2164,5,3,4,3,inner_fit
white,2165,5,3,4,3,validation
white,2166,5,3,4,3,validation
white,2167,7,5,4,3,inner_fit
white,2168,7,5,4,3,inner_fit
white,2169,7,5,4,3,test
white,2170,7,5,4,3,inner_fit
white,2171,7,5,4,3,inner_fit
white,2172,5,3,4,3,inner_fit
white,2173,5,3,4,3,validation
white,2174,7,5,4,3,test
white,2175,7,5,4,3,inner_fit
white,2176,5,3,4,3,inner_fit
white,2177,7,5,4,3,inner_fit
white,2178,5,3,4,3,inner_fit
white,2179,6,4,4,3,test
white,2180,6,4,4,3,inner_fit
white,2181,6,4,4,3,test
white,2182,5,3,4,3,inner_fit
white,2183,5,3,4,3,inner_fit
white,2184,6,4,4,3,inner_fit
white,2185,7,5,4,3,inner_fit
white,2186,5,3,4,3,inner_fit
white,2187,5,3,4,3,inner_fit
white,2188,6,4,4,3,test
white,2189,6,4,4,3,inner_fit
white,2190,6,4,4,3,inner_fit
white,2191,5,3,4,3,inner_fit
white,2192,6,4,4,3,inner_fit
white,2193,6,4,4,3,test
white,2194,6,4,4,3,inner_fit
white,2195,5,3,4,3,inner_fit
white,2196,6,4,4,3,inner_fit
white,2197,6,4,4,3,inner_fit
white,2198,5,3,4,3,inner_fit
white,2199,6,4,4,3,inner_fit
white,2200,5,3,4,3,inner_fit
white,2201,6,4,4,3,test
white,2202,5,3,4,3,validation
white,2203,5,3,4,3,inner_fit
white,2204,5,3,4,3,inner_fit
white,2205,5,3,4,3,inner_fit
white,2206,6,4,4,3,test
white,2207,7,5,4,3,validation
white,2208,5,3,4,3,validation
white,2209,6,4,4,3,inner_fit
white,2210,7,5,4,3,inner_fit
white,2211,6,4,4,3,inner_fit
white,2212,6,4,4,3,inner_fit
white,2213,6,4,4,3,validation
white,2214,5,3,4,3,inner_fit
white,2215,6,4,4,3,validation
white,2216,5,3,4,3,inner_fit
white,2217,6,4,4,3,test
white,2218,6,4,4,3,test
white,2219,7,5,4,3,test
white,2220,6,4,4,3,inner_fit
white,2221,6,4,4,3,inner_fit
white,2222,7,5,4,3,inner_fit
white,2223,6,4,4,3,validation
white,2224,7,5,4,3,inner_fit
white,2225,4,2,4,3,test
white,2226,5,3,4,3,inner_fit
white,2227,5,3,4,3,inner_fit
white,2228,7,5,4,3,test
white,2229,6,4,4,3,validation
white,2230,7,5,4,3,inner_fit
white,2231,6,4,4,3,test
white,2232,6,4,4,3,inner_fit
white,2233,5,3,4,3,inner_fit
white,2234,5,3,4,3,inner_fit
white,2235,6,4,4,3,test
white,2236,5,3,4,3,inner_fit
white,2237,4,2,4,3,inner_fit
white,2238,6,4,4,3,test
white,2239,6,4,4,3,test
white,2240,5,3,4,3,inner_fit
white,2241,5,3,4,3,inner_fit
white,2242,5,3,4,3,test
white,2243,5,3,4,3,test
white,2244,5,3,4,3,test
white,2245,7,5,4,3,test
white,2246,4,2,4,3,inner_fit
white,2247,6,4,4,3,validation
white,2248,6,4,4,3,inner_fit
white,2249,5,3,4,3,inner_fit
white,2250,6,4,4,3,test
white,2251,7,5,4,3,test
white,2252,5,3,4,3,test
white,2253,5,3,4,3,inner_fit
white,2254,6,4,4,3,validation
white,2255,6,4,4,3,validation
white,2256,5,3,4,3,inner_fit
white,2257,6,4,4,3,inner_fit
white,2258,5,3,4,3,inner_fit
white,2259,6,4,4,3,inner_fit
white,2260,5,3,4,3,inner_fit
white,2261,6,4,4,3,inner_fit
white,2262,6,4,4,3,inner_fit
white,2263,5,3,4,3,inner_fit
white,2264,6,4,4,3,test
white,2265,5,3,4,3,validation
white,2266,5,3,4,3,inner_fit
white,2267,6,4,4,3,inner_fit
white,2268,6,4,4,3,test
white,2269,6,4,4,3,test
white,2270,7,5,4,3,test
white,2271,6,4,4,3,inner_fit
white,2272,6,4,4,3,inner_fit
white,2273,5,3,4,3,inner_fit
white,2274,7,5,4,3,inner_fit
white,2275,4,2,4,3,validation
white,2276,6,4,4,3,inner_fit
white,2277,6,4,4,3,inner_fit
white,2278,6,4,4,3,inner_fit
white,2279,5,3,4,3,test
white,2280,6,4,4,3,test
white,2281,6,4,4,3,inner_fit
white,2282,5,3,4,3,validation
white,2283,5,3,4,3,inner_fit
